index,price,carat
22520,3203,1.04
22521,5352,1.2
22522,10331,1.7
22523,2249,0.7
22524,3105,0.9
22525,4255,1.26
22526,4172,1.0
22527,686,0.34
22528,9707,1.71
22529,850,0.33
22530,863,0.3
22531,11610,1.58
22532,3461,1.01
22533,4660,1.27
22534,764,0.3
22535,917,0.31
22536,1683,0.58
22537,3616,1.05
22538,1814,0.72
22539,2117,0.7
22540,7343,1.0
22541,6532,1.09
22542,3353,0.94
22543,13942,1.6
22544,631,0.36
22545,3897,1.01
22546,17175,1.57
22547,7292,1.51
22548,10923,1.29
22549,8279,1.2
22550,1100,0.51
22551,617,0.38
22552,1966,0.5
22553,13063,2.03
22554,3828,0.93
22555,1400,0.38
22556,1574,0.51
22557,1624,0.5
22558,11233,1.1
22559,965,0.33
22560,886,0.3
22561,596,0.34
22562,5746,1.2
22563,5814,1.03
22564,5838,1.12
22565,9569,1.51
22566,540,0.3
22567,4830,1.15
22568,1063,0.44
22569,722,0.34
22570,2939,0.73
22571,658,0.3
22572,1232,0.39
22573,1644,0.51
22574,7797,1.19
22575,5387,1.21
22576,3794,0.9
22577,447,0.3
22578,4318,1.08
22579,574,0.3
22580,687,0.4
22581,969,0.41
22582,1576,0.53
22583,5786,1.01
22584,9959,1.56
22585,1698,0.56
22586,603,0.4
22587,666,0.33
22588,804,0.33
22589,8020,1.03
22590,7507,1.01
22591,8010,1.52
22592,863,0.41
22593,11489,1.5
22594,764,0.3
22595,583,0.31
22596,1163,0.4
22597,17050,1.6
22598,1981,0.54
22599,4763,0.99
22600,2333,0.52
22601,2813,0.91
22602,7459,1.5
22603,2359,0.73
22604,849,0.44
22605,11189,1.5
22606,2420,0.72
22607,729,0.39
22608,556,0.36
22609,1013,0.3
22610,6512,3.0
22611,1813,0.53
22612,1073,0.52
22613,842,0.4
22614,2615,0.57
22615,734,0.31
22616,7438,1.47
22617,1176,0.57
22618,10122,1.5
22619,2839,0.73
22620,1951,0.58
22621,619,0.4
22622,5579,1.03
22623,4732,1.0
22624,6806,1.3
22625,544,0.31
22626,676,0.41
22627,9532,1.07
22628,5546,1.31
22629,645,0.32
22630,2648,0.7
22631,6532,2.0
22632,647,0.32
22633,2946,0.71
22634,1173,0.53
22635,1046,0.31
22636,2940,1.24
22637,1393,0.55
22638,4948,1.14
22639,673,0.32
22640,645,0.32
22641,436,0.31
22642,10137,1.21
22643,6989,1.0
22644,9523,1.5
22645,2809,0.81
22646,766,0.3
22647,1713,0.54
22648,5174,1.01
22649,1318,0.53
22650,1923,0.5
22651,1852,0.53
22652,929,0.38
22653,12688,1.51
22654,878,0.3
22655,8319,1.01
22656,4476,1.16
22657,1837,0.51
22658,6703,1.05
22659,4009,0.9
22660,576,0.32
22661,477,0.32
22662,1584,0.55
22663,2069,0.6
22664,5394,0.91
22665,6319,1.08
22666,5202,1.01
22667,2241,0.63
22668,1944,0.75
22669,581,0.3
22670,530,0.23
22671,2970,0.72
22672,4484,1.04
22673,900,0.32
22674,1358,0.43
22675,5484,1.2
22676,1069,0.38
22677,805,0.34
22678,4090,1.09
22679,1412,0.53
22680,3690,0.71
22681,449,0.23
22682,15312,2.0
22683,14637,2.22
22684,602,0.32
22685,506,0.33
22686,4279,0.91
22687,442,0.24
22688,5077,1.07
22689,10341,1.29
22690,4452,1.0
22691,833,0.37
22692,3685,1.0
22693,13976,2.01
22694,605,0.3
22695,1613,0.57
22696,3438,0.91
22697,921,0.32
22698,1228,0.48
22699,836,0.41
22700,1116,0.32
22701,1364,0.57
22702,835,0.41
22703,14071,2.05
22704,645,0.32
22705,2863,0.84
22706,687,0.31
22707,18430,1.74
22708,648,0.32
22709,3933,0.9
22710,1039,0.39
22711,12499,1.53
22712,9157,1.5
22713,4488,1.06
22714,13399,2.02
22715,1080,0.48
22716,3924,0.91
22717,2167,0.76
22718,4328,1.5
22719,6730,1.37
22720,642,0.31
22721,477,0.34
22722,5345,1.01
22723,2287,0.34
22724,645,0.32
22725,756,0.44
22726,3786,0.77
22727,1770,0.7
22728,3388,0.9
22729,871,0.38
22730,2160,0.53
22731,3538,0.81
22732,4832,1.01
22733,1200,0.38
22734,18374,2.4
22735,710,0.3
22736,2960,0.74
22737,2494,0.71
22738,718,0.39
22739,649,0.37
22740,942,0.31
22741,10080,1.5
22742,6222,1.12
22743,2169,0.78
22744,2300,0.75
22745,2376,1.2
22746,7682,1.02
22747,367,0.25
22748,487,0.3
22749,4150,0.91
22750,4476,1.02
22751,481,0.28
22752,15454,2.13
22753,965,0.33
22754,1195,0.51
22755,965,0.33
22756,2106,0.7
22757,13596,1.5
22758,1843,0.77
22759,4277,0.9
22760,8057,1.51
22761,5047,1.05
22762,754,0.37
22763,1940,0.53
22764,3996,1.06
22765,3766,0.93
22766,1727,0.53
22767,1911,0.52
22768,3035,0.78
22769,2362,0.79
22770,627,0.33
22771,3669,0.9
22772,786,0.44
22773,15064,2.02
22774,5598,1.02
22775,12545,1.51
22776,2656,0.57
22777,8863,1.15
22778,2441,0.72
22779,12242,1.61
22780,3176,0.9
22781,829,0.35
22782,1088,0.4
22783,666,0.33
22784,2343,0.7
22785,1134,0.55
22786,810,0.3
22787,7257,1.02
22788,5264,1.07
22789,7548,1.2
22790,452,0.26
22791,1427,0.53
22792,1061,0.41
22793,3246,0.74
22794,7751,1.04
22795,2346,0.5
22796,1912,0.59
22797,378,0.24
22798,4015,1.0
22799,1914,0.58
22800,3393,0.83
22801,1031,0.39
22802,6831,1.15
22803,816,0.31
22804,4516,1.05
22805,3265,1.0
22806,5149,1.09
22807,877,0.4
22808,3234,1.05
22809,1713,0.61
22810,12551,1.51
22811,700,0.38
22812,992,0.42
22813,5205,1.06
22814,756,0.32
22815,6041,1.15
22816,1106,0.5
22817,1925,0.51
22818,5358,1.11
22819,791,0.4
22820,2635,0.77
22821,789,0.3
22822,4727,1.23
22823,8627,1.5
22824,9394,1.5
22825,5993,1.05
22826,2720,0.72
22827,6933,1.05
22828,914,0.31
22829,802,0.31
22830,947,0.45
22831,3655,0.76
22832,11226,2.26
22833,605,0.3
22834,4412,1.01
22835,712,0.34
22836,13439,1.37
22837,6499,1.01
22838,1669,0.51
22839,1986,0.59
22840,4989,0.83
22841,776,0.3
22842,942,0.31
22843,4617,1.01
22844,878,0.3
22845,16215,1.6
22846,969,0.5
22847,5300,1.04
22848,948,0.43
22849,4474,1.0
22850,1069,0.38
22851,1003,0.37
22852,3210,0.71
22853,6403,1.47
22854,13119,1.53
22855,603,0.38
22856,1192,0.41
22857,824,0.41
22858,1691,0.71
22859,1408,0.58
22860,1079,0.41
22861,9727,1.51
22862,5347,1.1
22863,4183,0.9
22864,1721,0.53
22865,10498,1.01
22866,1076,0.52
22867,5008,1.02
22868,526,0.3
22869,6356,1.29
22870,8977,1.4
22871,2822,0.71
22872,593,0.31
22873,1814,0.6
22874,2960,0.72
22875,1140,0.5
22876,974,0.34
22877,3858,1.0
22878,3299,0.77
22879,3519,0.9
22880,1965,0.75
22881,1179,0.42
22882,871,0.38
22883,2509,0.7
22884,2735,0.79
22885,3740,0.9
22886,2063,0.71
22887,4320,1.16
22888,990,0.32
22889,1362,0.39
22890,625,0.31
22891,1013,0.3
22892,13610,2.01
22893,2897,0.54
22894,898,0.38
22895,5135,1.14
22896,789,0.36
22897,13437,2.08
22898,4617,0.9
22899,14482,1.51
22900,5191,1.15
22901,3089,0.73
22902,8014,1.22
22903,919,0.43
22904,9841,1.51
22905,2398,1.0
22906,5758,1.08
22907,561,0.32
22908,13531,2.0
22909,2873,1.0
22910,3915,0.94
22911,631,0.3
22912,476,0.28
22913,1240,0.33
22914,408,0.31
22915,2770,0.71
22916,5889,1.24
22917,16994,2.27
22918,694,0.4
22919,1073,0.5
22920,1902,0.71
22921,829,0.35
22922,2630,0.71
22923,1115,0.41
22924,7496,1.27
22925,5818,1.2
22926,1974,0.51
22927,1192,0.41
22928,3911,0.91
22929,5027,1.25
22930,5411,1.16
22931,7203,1.21
22932,7367,1.0
22933,5107,1.01
22934,3323,0.86
22935,864,0.31
22936,6175,1.49
22937,878,0.39
22938,530,0.32
22939,847,0.42
22940,544,0.31
22941,4892,1.04
22942,6755,1.27
22943,3080,1.0
22944,574,0.3
22945,1949,0.76
22946,7554,1.56
22947,724,0.26
22948,7255,1.14
22949,13711,1.83
22950,3413,0.79
22951,497,0.28
22952,810,0.42
22953,1453,0.54
22954,1153,0.54
22955,1200,0.4
22956,675,0.31
22957,6694,1.39
22958,815,0.29
22959,6007,1.73
22960,5304,1.07
22961,5268,1.2
22962,1087,0.42
22963,7232,1.07
22964,1163,0.4
22965,4294,1.13
22966,593,0.31
22967,2130,0.71
22968,3152,0.75
22969,928,0.33
22970,2430,0.73
22971,2183,0.7
22972,7402,1.5
22973,2717,0.9
22974,3045,0.75
22975,1148,0.5
22976,2614,0.71
22977,1723,0.7
22978,13046,2.11
22979,6122,1.04
22980,1786,0.54
22981,4907,1.24
22982,2729,0.54
22983,450,0.3
22984,958,0.42
22985,4312,1.0
22986,6022,1.0
22987,16256,1.2
22988,2437,0.71
22989,540,0.3
22990,1060,0.38
22991,3290,0.71
22992,6968,1.01
22993,5495,1.04
22994,1604,0.55
22995,2570,0.83
22996,4861,1.07
22997,7226,1.01
22998,575,0.25
22999,2657,0.8
23000,2859,0.71
23001,800,0.38
23002,5053,1.2
23003,596,0.34
23004,2586,0.72
23005,883,0.32
23006,630,0.35
23007,4355,0.96
23008,544,0.31
23009,8044,1.06
23010,2207,0.62
23011,5914,1.5
23012,7844,1.61
23013,816,0.31
23014,1607,0.53
23015,756,0.44
23016,7145,1.51
23017,6668,1.33
23018,6399,1.25
23019,791,0.41
23020,5461,1.06
23021,3850,0.9
23022,734,0.31
23023,12345,1.33
23024,507,0.31
23025,1569,0.51
23026,1436,0.5
23027,7597,1.01
23028,3073,0.75
23029,1627,0.61
23030,468,0.31
23031,2452,0.74
23032,10662,1.7
23033,12127,1.75
23034,802,0.31
23035,1920,0.54
23036,18342,1.7
23037,1179,0.42
23038,2329,0.71
23039,945,0.4
23040,6502,1.35
23041,723,0.33
23042,580,0.26
23043,10477,1.61
23044,1419,0.59
23045,1140,0.38
23046,2346,0.73
23047,4276,1.0
23048,1013,0.36
23049,2271,0.7
23050,5057,0.91
23051,16551,1.51
23052,7707,1.54
23053,1129,0.45
23054,7244,1.48
23055,13991,2.02
23056,3387,0.9
23057,1174,0.49
23058,1684,0.5
23059,886,0.3
23060,10879,2.03
23061,1607,0.53
23062,3312,0.7
23063,6333,1.02
23064,698,0.31
23065,16733,2.01
23066,1845,0.51
23067,3931,0.9
23068,6163,1.17
23069,4928,1.01
23070,4786,1.09
23071,1343,0.51
23072,8868,1.13
23073,4216,0.56
23074,765,0.34
23075,1268,0.53
23076,805,0.34
23077,871,0.43
23078,3918,0.95
23079,1819,0.55
23080,1402,0.51
23081,504,0.32
23082,15802,1.32
23083,5040,1.25
23084,812,0.38
23085,4531,0.9
23086,6209,1.1
23087,13398,2.03
23088,1837,0.51
23089,5226,1.21
23090,8716,1.01
23091,5161,1.0
23092,3710,0.71
23093,525,0.25
23094,3707,0.92
23095,835,0.36
23096,3388,0.74
23097,10036,1.54
23098,7175,1.15
23099,491,0.3
23100,862,0.3
23101,7932,1.74
23102,1113,0.43
23103,816,0.31
23104,3948,0.76
23105,803,0.42
23106,3087,0.7
23107,336,0.24
23108,2898,0.79
23109,14038,1.52
23110,7701,1.24
23111,373,0.24
23112,1635,0.5
23113,1873,0.51
23114,5622,1.23
23115,6295,1.01
23116,17442,1.76
23117,551,0.31
23118,512,0.25
23119,1863,0.83
23120,1959,0.51
23121,2135,0.58
23122,942,0.31
23123,4021,1.15
23124,7923,1.22
23125,1998,0.75
23126,834,0.44
23127,11923,2.1
23128,6431,1.32
23129,3167,0.7
23130,3462,0.75
23131,18487,2.02
23132,8165,1.5
23133,1002,0.46
23134,4578,1.02
23135,9823,3.11
23136,1666,0.68
23137,6405,1.04
23138,4869,1.16
23139,4785,1.16
23140,2319,0.61
23141,722,0.34
23142,5158,1.29
23143,499,0.3
23144,743,0.33
23145,4419,1.07
23146,5234,1.03
23147,1699,0.5
23148,4029,0.71
23149,8163,1.01
23150,1025,0.35
23151,605,0.3
23152,760,0.42
23153,4164,0.85
23154,705,0.33
23155,3343,0.78
23156,6415,1.08
23157,1337,0.5
23158,1014,0.34
23159,827,0.41
23160,609,0.33
23161,813,0.3
23162,422,0.3
23163,1125,0.4
23164,611,0.41
23165,603,0.37
23166,4968,1.02
23167,4008,0.9
23168,15126,2.01
23169,8448,1.0
23170,12416,1.71
23171,673,0.4
23172,791,0.41
23173,1428,0.53
23174,11677,1.03
23175,6286,1.04
23176,4737,1.24
23177,5877,1.06
23178,1566,0.53
23179,933,0.3
23180,879,0.31
23181,489,0.31
23182,3309,0.66
23183,1637,0.57
23184,3648,0.8
23185,6787,1.01
23186,772,0.4
23187,1624,0.5
23188,907,0.31
23189,2195,0.7
23190,1115,0.41
23191,724,0.26
23192,1801,0.53
23193,587,0.27
23194,711,0.4
23195,10098,1.61
23196,1234,0.62
23197,899,0.41
23198,594,0.33
23199,7589,1.12
23200,670,0.3
23201,3429,0.8
23202,6183,1.23
23203,16422,2.03
23204,863,0.3
23205,5944,1.01
23206,13370,2.13
23207,4382,0.9
23208,9326,1.17
23209,10471,1.59
23210,1268,0.48
23211,2659,0.61
23212,1224,0.55
23213,6716,1.56
23214,4098,1.08
23215,3344,0.91
23216,1043,0.4
23217,1087,0.42
23218,887,0.43
23219,4751,1.01
23220,6720,1.0
23221,7423,1.25
23222,4113,1.02
23223,1120,0.3
23224,1813,0.53
23225,965,0.33
23226,675,0.3
23227,1780,0.51
23228,1817,0.7
23229,14750,2.06
23230,2313,0.71
23231,4477,1.23
23232,575,0.33
23233,1760,0.5
23234,2344,0.63
23235,666,0.33
23236,12152,1.5
23237,7333,1.3
23238,3745,1.52
23239,4685,1.02
23240,3656,1.02
23241,872,0.31
23242,17740,2.0
23243,769,0.26
23244,3998,1.02
23245,975,0.4
23246,6095,1.14
23247,4320,1.45
23248,2422,0.72
23249,7395,1.22
23250,689,0.36
23251,969,0.41
23252,388,0.32
23253,6499,1.02
23254,15255,2.01
23255,15025,1.51
23256,962,0.42
23257,11711,1.57
23258,10012,1.51
23259,2553,0.74
23260,4873,1.11
23261,544,0.31
23262,17339,2.54
23263,863,0.31
23264,2060,0.64
23265,4357,0.91
23266,5797,1.01
23267,804,0.31
23268,8870,1.6
23269,15137,1.53
23270,5652,1.1
23271,561,0.32
23272,648,0.32
23273,1013,0.3
23274,394,0.3
23275,2266,0.55
23276,810,0.36
23277,1963,0.56
23278,625,0.31
23279,1872,0.52
23280,10384,1.55
23281,666,0.33
23282,5572,1.0
23283,4355,0.96
23284,5107,1.2
23285,1577,0.52
23286,2029,0.71
23287,4166,1.01
23288,559,0.32
23289,2917,0.7
23290,3884,0.9
23291,4287,0.92
23292,702,0.34
23293,16073,1.0
23294,8110,1.26
23295,4334,0.9
23296,1237,0.5
23297,874,0.37
23298,4925,1.15
23299,491,0.3
23300,914,0.34
23301,1563,0.54
23302,17569,1.65
23303,18172,2.0
23304,2163,0.53
23305,6653,2.25
23306,1424,0.59
23307,912,0.41
23308,3770,0.9
23309,2184,0.7
23310,5221,1.2
23311,4185,1.01
23312,506,0.3
23313,1723,0.56
23314,4323,1.16
23315,765,0.34
23316,3573,1.1
23317,10099,1.31
23318,1981,0.56
23319,417,0.34
23320,5003,1.14
23321,4265,1.0
23322,3007,0.71
23323,3107,0.79
23324,3196,0.9
23325,1063,0.35
23326,8064,1.5
23327,666,0.33
23328,4552,1.02
23329,3561,0.7
23330,2240,0.7
23331,973,0.32
23332,10964,1.57
23333,2329,0.75
23334,5831,1.16
23335,1258,0.59
23336,3780,0.9
23337,16013,2.01
23338,17552,1.59
23339,4529,0.96
23340,769,0.26
23341,8341,1.04
23342,1676,0.76
23343,1673,0.67
23344,18426,2.26
23345,1008,0.5
23346,2551,0.59
23347,6702,1.01
23348,734,0.31
23349,906,0.35
23350,3616,1.0
23351,2065,0.57
23352,1902,0.71
23353,734,0.31
23354,3639,1.14
23355,949,0.35
23356,13720,1.5
23357,628,0.31
23358,1825,0.54
23359,684,0.3
23360,1071,0.51
23361,4463,0.9
23362,2735,0.71
23363,3435,0.75
23364,2765,0.71
23365,8085,1.23
23366,859,0.46
23367,15162,1.82
23368,7955,1.21
23369,15254,2.19
23370,846,0.32
23371,844,0.3
23372,4788,1.01
23373,710,0.3
23374,3274,0.72
23375,9346,1.57
23376,1181,0.42
23377,661,0.3
23378,6476,1.26
23379,600,0.3
23380,880,0.34
23381,6947,1.22
23382,4381,0.9
23383,2777,0.7
23384,1342,0.6
23385,611,0.4
23386,2644,0.63
23387,2405,0.82
23388,1432,0.52
23389,3910,0.92
23390,8851,1.25
23391,992,0.42
23392,625,0.31
23393,999,0.41
23394,880,0.34
23395,523,0.35
23396,722,0.4
23397,1080,0.4
23398,15606,2.02
23399,5499,1.01
23400,734,0.31
23401,571,0.31
23402,2090,0.54
23403,18120,2.03
23404,8077,1.01
23405,828,0.32
23406,1261,0.4
23407,5395,1.11
23408,625,0.28
23409,2861,0.82
23410,462,0.31
23411,4566,1.01
23412,828,0.32
23413,982,0.4
23414,1088,0.4
23415,947,0.3
23416,808,0.39
23417,457,0.31
23418,5825,1.19
23419,4427,1.0
23420,2279,0.72
23421,8580,1.25
23422,5173,1.26
23423,6065,1.11
23424,1387,0.51
23425,1963,0.56
23426,6671,1.45
23427,1721,0.53
23428,6215,1.24
23429,2258,0.73
23430,2909,0.71
23431,435,0.31
23432,942,0.31
23433,3621,0.82
23434,1125,0.5
23435,663,0.31
23436,7485,1.25
23437,3692,1.03
23438,449,0.32
23439,2646,0.72
23440,544,0.31
23441,802,0.31
23442,2591,0.7
23443,760,0.27
23444,2821,0.53
23445,1286,0.59
23446,1316,0.5
23447,2297,0.53
23448,2862,0.79
23449,2400,0.8
23450,5239,1.0
23451,970,0.42
23452,12308,1.5
23453,2459,0.81
23454,2304,0.51
23455,5362,1.06
23456,12556,1.21
23457,936,0.37
23458,5451,1.2
23459,2307,0.7
23460,1010,0.33
23461,2975,0.77
23462,2836,0.71
23463,452,0.43
23464,2199,0.81
23465,622,0.27
23466,3321,0.52
23467,11899,2.0
23468,692,0.33
23469,3968,0.62
23470,2407,0.53
23471,770,0.33
23472,982,0.5
23473,16446,2.05
23474,813,0.43
23475,2788,0.7
23476,10772,2.01
23477,2347,0.71
23478,3763,0.91
23479,2442,0.6
23480,738,0.33
23481,3278,0.7
23482,7631,1.54
23483,3502,0.71
23484,3325,0.7
23485,7455,1.01
23486,889,0.41
23487,10147,1.5
23488,1104,0.38
23489,4716,1.07
23490,2319,0.59
23491,6013,1.17
23492,6306,1.02
23493,4348,1.01
23494,675,0.31
23495,6469,1.22
23496,5211,1.21
23497,4758,1.0
23498,9293,1.51
23499,576,0.32
23500,2686,0.73
23501,1841,0.66
23502,7056,1.0
23503,1284,0.51
23504,4717,1.04
23505,3918,1.1
23506,4702,1.14
23507,1294,0.44
23508,421,0.3
23509,876,0.41
23510,9028,1.5
23511,3419,0.7
23512,5846,1.2
23513,650,0.34
23514,1641,0.62
23515,593,0.31
23516,5373,1.07
23517,4284,0.91
23518,942,0.31
23519,14970,2.47
23520,1356,0.41
23521,17492,1.7
23522,5899,1.26
23523,5096,1.14
23524,906,0.46
23525,8231,1.32
23526,3916,1.01
23527,4044,0.9
23528,1068,0.5
23529,11838,1.05
23530,3921,0.91
23531,921,0.42
23532,5664,1.01
23533,7759,1.52
23534,4504,1.05
23535,461,0.32
23536,4054,1.17
23537,1654,0.5
23538,626,0.34
23539,2384,0.7
23540,6785,1.27
23541,1768,0.5
23542,438,0.25
23543,574,0.3
23544,608,0.3
23545,1389,0.54
23546,3267,0.78
23547,532,0.3
23548,3780,1.0
23549,7351,1.02
23550,4849,0.96
23551,435,0.31
23552,1915,0.56
23553,499,0.23
23554,8703,1.52
23555,9341,1.61
23556,523,0.31
23557,3332,0.71
23558,10636,1.25
23559,2914,0.73
23560,485,0.24
23561,9474,1.59
23562,1048,0.43
23563,3465,0.9
23564,7345,1.4
23565,1324,0.53
23566,13205,2.14
23567,875,0.41
23568,1308,0.57
23569,1064,0.41
23570,890,0.32
23571,4418,1.01
23572,3752,0.7
23573,5421,1.21
23574,802,0.31
23575,574,0.3
23576,13298,1.62
23577,10989,1.5
23578,3166,0.87
23579,5393,1.07
23580,3231,0.83
23581,14165,1.51
23582,1580,0.55
23583,828,0.32
23584,13809,1.52
23585,6966,1.55
23586,3160,0.9
23587,977,0.31
23588,4642,0.91
23589,2079,0.52
23590,4692,1.05
23591,491,0.3
23592,5007,0.8
23593,744,0.35
23594,12985,1.79
23595,694,0.33
23596,1235,0.7
23597,1743,0.72
23598,1644,0.52
23599,3658,0.96
23600,12947,1.51
23601,10528,2.0
23602,3238,0.71
23603,5416,1.04
23604,1720,0.52
23605,776,0.3
23606,2109,0.7
23607,801,0.33
23608,9530,1.55
23609,424,0.31
23610,2045,0.8
23611,1008,0.43
23612,1059,0.4
23613,6774,1.12
23614,4259,0.9
23615,2303,0.51
23616,4274,1.2
23617,505,0.23
23618,1817,0.7
23619,4639,1.18
23620,2252,0.78
23621,2842,0.8
23622,540,0.3
23623,1378,0.5
23624,1593,0.55
23625,1061,0.41
23626,630,0.4
23627,716,0.43
23628,369,0.23
23629,4092,0.79
23630,1088,0.4
23631,674,0.41
23632,4479,1.01
23633,6019,1.2
23634,10659,1.53
23635,2835,0.75
23636,816,0.31
23637,638,0.41
23638,9122,1.23
23639,6673,1.06
23640,4228,0.86
23641,1720,0.52
23642,13081,1.75
23643,3282,0.92
23644,863,0.3
23645,1942,0.71
23646,683,0.41
23647,1292,0.54
23648,11640,1.51
23649,12071,2.5
23650,2925,0.71
23651,5780,1.01
23652,7983,1.32
23653,8590,1.65
23654,16716,2.17
23655,5741,1.01
23656,3509,0.73
23657,1737,0.56
23658,1321,0.55
23659,4211,0.91
23660,3394,1.01
23661,777,0.31
23662,1007,0.41
23663,1068,0.51
23664,11284,1.55
23665,10332,1.5
23666,2878,0.79
23667,671,0.31
23668,8620,1.52
23669,4538,1.11
23670,5766,1.04
23671,977,0.32
23672,1822,0.52
23673,659,0.34
23674,1952,0.49
23675,1981,0.67
23676,849,0.4
23677,9891,1.51
23678,13400,2.01
23679,4263,0.8
23680,395,0.23
23681,2265,0.72
23682,2368,0.66
23683,631,0.36
23684,1993,0.54
23685,2683,0.71
23686,1443,0.51
23687,6152,1.23
23688,1307,0.58
23689,676,0.39
23690,445,0.34
23691,3073,0.7
23692,605,0.3
23693,769,0.26
23694,1013,0.36
23695,9205,1.03
23696,1875,0.71
23697,935,0.34
23698,10428,1.5
23699,3377,0.7
23700,7741,1.72
23701,1351,0.5
23702,1580,0.55
23703,5174,1.2
23704,973,0.32
23705,984,0.35
23706,1875,0.51
23707,605,0.3
23708,1154,0.54
23709,4304,0.9
23710,4449,1.01
23711,3820,0.9
23712,775,0.36
23713,10798,1.6
23714,3594,0.93
23715,2401,0.73
23716,4004,1.0
23717,2641,0.71
23718,2374,0.93
23719,7639,1.11
23720,18429,1.79
23721,770,0.36
23722,1801,0.57
23723,8299,1.52
23724,1894,0.7
23725,7508,2.12
23726,716,0.39
23727,1433,0.43
23728,3363,0.82
23729,6915,1.61
23730,8743,1.7
23731,1071,0.51
23732,781,0.33
23733,6532,1.27
23734,574,0.34
23735,12339,1.88
23736,4844,1.2
23737,4637,1.21
23738,5562,1.18
23739,2879,0.63
23740,4494,1.07
23741,802,0.31
23742,837,0.3
23743,1778,0.4
23744,7022,1.1
23745,972,0.32
23746,1088,0.39
23747,1385,0.51
23748,8852,1.52
23749,5274,1.01
23750,4330,1.01
23751,1619,0.52
23752,1919,0.52
23753,15014,2.02
23754,8037,1.38
23755,3431,0.71
23756,1969,0.52
23757,1238,0.52
23758,3950,0.9
23759,6177,1.04
23760,11180,1.5
23761,1410,0.5
23762,3285,0.74
23763,5767,0.96
23764,666,0.33
23765,492,0.33
23766,1436,0.5
23767,5773,1.02
23768,8260,1.51
23769,789,0.3
23770,4586,1.03
23771,627,0.31
23772,1624,0.51
23773,1904,0.76
23774,2203,0.51
23775,680,0.31
23776,658,0.3
23777,814,0.32
23778,7395,1.31
23779,1754,0.4
23780,2723,0.7
23781,3842,0.74
23782,16792,2.03
23783,844,0.3
23784,838,0.42
23785,1687,0.51
23786,605,0.3
23787,1554,0.6
23788,833,0.38
23789,4626,1.01
23790,4676,0.92
23791,775,0.31
23792,10219,1.5
23793,573,0.4
23794,4064,1.01
23795,710,0.3
23796,605,0.31
23797,1359,0.32
23798,374,0.32
23799,985,0.42
23800,11177,1.32
23801,9333,1.24
23802,5367,1.07
23803,654,0.44
23804,6600,1.0
23805,2178,0.62
23806,14495,1.58
23807,912,0.39
23808,918,0.32
23809,1993,0.71
23810,3729,1.03
23811,2728,0.72
23812,607,0.29
23813,1192,0.41
23814,6071,1.22
23815,649,0.37
23816,876,0.37
23817,16437,2.06
23818,5228,0.91
23819,3428,0.82
23820,4826,1.17
23821,982,0.4
23822,622,0.4
23823,6595,1.28
23824,2514,0.53
23825,4978,1.0
23826,7279,1.21
23827,3888,0.74
23828,1753,0.53
23829,572,0.28
23830,2429,0.7
23831,672,0.32
23832,2207,0.71
23833,877,0.4
23834,7358,1.31
23835,1190,0.5
23836,7311,1.39
23837,5302,1.07
23838,1629,0.76
23839,11792,2.0
23840,9642,1.01
23841,1094,0.36
23842,720,0.32
23843,4025,1.13
23844,7802,1.29
23845,802,0.31
23846,2872,0.7
23847,8321,1.08
23848,7866,1.52
23849,5601,1.51
23850,1820,0.6
23851,1624,0.5
23852,3238,0.76
23853,1952,0.63
23854,4435,1.2
23855,8214,1.51
23856,13853,1.5
23857,1214,0.56
23858,4986,1.01
23859,3154,0.7
23860,759,0.44
23861,16300,1.6
23862,2020,0.7
23863,3950,0.9
23864,7412,1.01
23865,4504,1.0
23866,1069,0.44
23867,17393,1.59
23868,3605,0.79
23869,525,0.25
23870,1332,0.5
23871,2809,0.81
23872,2496,0.7
23873,12610,2.0
23874,18068,2.29
23875,776,0.3
23876,2961,0.63
23877,660,0.38
23878,8526,1.59
23879,3896,1.04
23880,776,0.3
23881,2298,0.7
23882,450,0.36
23883,685,0.38
23884,7240,1.01
23885,745,0.43
23886,400,0.31
23887,450,0.25
23888,5775,1.0
23889,718,0.39
23890,3384,0.7
23891,7370,1.52
23892,458,0.23
23893,5385,1.0
23894,506,0.3
23895,5078,1.16
23896,764,0.3
23897,6939,1.1
23898,10078,1.52
23899,1870,0.59
23900,3886,0.94
23901,9281,1.04
23902,1627,0.54
23903,4234,1.05
23904,4770,0.9
23905,13537,1.5
23906,5484,1.0
23907,696,0.37
23908,5301,1.02
23909,988,0.31
23910,2322,0.59
23911,3718,0.71
23912,4242,1.01
23913,1944,0.6
23914,755,0.41
23915,1080,0.4
23916,16768,2.04
23917,559,0.24
23918,549,0.23
23919,8099,1.21
23920,535,0.25
23921,3284,0.89
23922,7431,1.23
23923,10186,1.51
23924,5880,1.0
23925,478,0.23
23926,730,0.32
23927,421,0.32
23928,4662,1.02
23929,579,0.33
23930,1389,0.54
23931,651,0.31
23932,4101,1.03
23933,725,0.36
23934,2093,0.73
23935,571,0.36
23936,14330,1.64
23937,406,0.31
23938,2815,0.7
23939,447,0.3
23940,17634,2.2
23941,610,0.33
23942,9533,1.5
23943,1930,0.71
23944,2503,0.9
23945,1865,0.49
23946,4559,1.01
23947,3239,0.9
23948,5974,1.55
23949,9478,1.24
23950,6160,1.0
23951,2561,0.78
23952,3987,1.13
23953,4138,1.0
23954,3703,0.91
23955,4524,1.02
23956,4032,1.0
23957,658,0.3
